Date,Open,High,Low,Close,Adj Close,Volume
1.65147E+12,38910,39018,38804.5,38856,38856,2335.124
1.65148E+12,38856,38967,38736,38910,38910,3233.538
1.65148E+12,38910,39059.5,38770.5,38779.5,38779.5,2806.182
1.65149E+12,38779.5,38853,38645,38710,38710,3074.068
1.65149E+12,38710,38748.5,38460,38524.5,38524.5,4325.575
1.65149E+12,38524.5,38706,38426,38500.5,38500.5,4840.419
1.6515E+12,38500.5,39255.5,38230,38920,38920,17321.485
1.6515E+12,38920,39095,38590,38829,38829,8982.137
1.6515E+12,38829,38893.5,38608.5,38696,38696,4080.008
1.65151E+12,38696,38861.5,38528.5,38558,38558,4003.648
1.65151E+12,38558,38615,38181.5,38380,38380,5188.821
1.65151E+12,38380,38464.5,38005,38208.5,38208.5,5529.663
1.65152E+12,38208.5,38596,38155,38555,38555,4264.786
1.65152E+12,38555,38630,38311,38328,38328,2315.953
1.65153E+12,38328,38781,38290,38634,38634,3015.472
1.65153E+12,38634,38922,38570,38580.5,38580.5,2120.41
1.65153E+12,38580.5,38735,38450,38528,38528,1642.701
1.65154E+12,38528,38565.5,38370,38408,38408,1419.596
1.65154E+12,38408,38519,38368,38511,38511,1222.466
1.65154E+12,38511,38616,38320,38398,38398,2210.519
1.65155E+12,38398,38614,38391.5,38504.5,38504.5,1924.252
1.65155E+12,38504.5,38568.5,38455,38506,38506,905.521
1.65155E+12,38506,38526.5,38392,38511,38511,1667.538
1.65156E+12,38511,38550,38436,38465.5,38465.5,1632.701
1.65156E+12,38465.5,38544,38420,38531,38531,1641.377
1.65156E+12,38531,38630,38530,38530,38530,2119.802
1.65157E+12,38530,38558.5,38450,38456,38456,1137.165
1.65157E+12,38456,38473,38360,38418.5,38418.5,1690.654
1.65158E+12,38418.5,38550.5,38255,38549,38549,2820.625
1.65158E+12,38549,38585,38409,38448.5,38448.5,1724.336
1.65158E+12,38448.5,38470.5,38153,38358,38358,6377.333
1.65159E+12,38358,38470,38175,38288,38288,4450.915
1.65159E+12,38288,38410.5,38223.5,38329.5,38329.5,3110.282
1.65159E+12,38329.5,38391,38080.5,38149.5,38149.5,4424.042
1.6516E+12,38149.5,38317,38050,38050,38050,2762.597
1.6516E+12,38050,38050,37557,37764.5,37764.5,11763.999
1.6516E+12,37764.5,37787,37500,37713,37713,4144.741
1.65161E+12,37713,37884.5,37540.5,37797,37797,3262.544
1.65161E+12,37797,38042,37631,37805.5,37805.5,4291.871
1.65162E+12,37805.5,37880,37735,37745,37745,1296.776
1.65162E+12,37745,37777,37631,37733.5,37733.5,1298.678
1.65162E+12,37733.5,37929.5,37660.5,37880.5,37880.5,1652.905
1.65163E+12,37880.5,37984,37860.5,37866,37866,1144.15
1.65163E+12,37866,38030.5,37865.5,37948,37948,1419.535
1.65163E+12,37948,38100,37948,37993.5,37993.5,1195.105
1.65164E+12,37993.5,38065.5,37930.5,37985,37985,1183.119
1.65164E+12,37985,38130.5,37960,38070.5,38070.5,1342.929
1.65164E+12,38070.5,38425,38063.5,38373.5,38373.5,5689.866
1.65165E+12,38373.5,38737.5,38294.5,38659,38659,8859.114
1.65165E+12,38659,39038,38645.5,38950,38950,9342.808
1.65165E+12,38950,39084,38780,38860.5,38860.5,5382.195
1.65166E+12,38860.5,39047.5,38831.5,38967,38967,3488.222
1.65166E+12,38967,39034.5,38842.5,38992.5,38992.5,2817.093
1.65167E+12,38992.5,39183,38849.5,38941.5,38941.5,5290.987
1.65167E+12,38941.5,39075,38690,38692,38692,5217.063
1.65167E+12,38692,38852.5,38648,38770,38770,4879.764
1.65168E+12,38770,39160,38693,38968,38968,5457.507
1.65168E+12,38968,39480,38855.5,39190,39190,10390.028
1.65168E+12,39190,39266.5,38802.5,38981,38981,7259.135
1.65169E+12,38981,39800,38575.5,39612,39612,26480.618
1.65169E+12,39612,40058.5,39518.5,39840,39840,12852.621
1.65169E+12,39840,39920,39747.5,39805,39805,3099.294
1.6517E+12,39805,39892,39713.5,39742.5,39742.5,1609.863
1.6517E+12,39742.5,39766,39663.5,39683.5,39683.5,1235.996
1.65171E+12,39683.5,39738,39600,39696.5,39696.5,1590.227
1.65171E+12,39696.5,39744,39546,39660.5,39660.5,1773.134
1.65171E+12,39660.5,39699,39601,39622.5,39622.5,1119.038
1.65172E+12,39622.5,39801,39598,39773,39773,1545.944
1.65172E+12,39773,39773,39680,39721,39721,904.84
1.65172E+12,39721,39750,39685.5,39734,39734,673.341
1.65173E+12,39734,39840,39574,39614.5,39614.5,1708.676
1.65173E+12,39614.5,39681,39510,39539.5,39539.5,1587.608
1.65173E+12,39539.5,39614.5,39522,39583.5,39583.5,1278.92
1.65174E+12,39583.5,39636,39443,39479,39479,1954.744
1.65174E+12,39479,39560,39411,39477,39477,1215.494
1.65174E+12,39477,39612,39454,39500.5,39500.5,1483.105
1.65175E+12,39500.5,39569,39455,39499.5,39499.5,1151.591
1.65175E+12,39499.5,39549,39462,39498.5,39498.5,1275.249
1.65176E+12,39498.5,39498.5,38950,39005.5,39005.5,9094.302
1.65176E+12,39005.5,39057,38105,38207.5,38207.5,24239.235
1.65176E+12,38207.5,38207.5,36190,36884.5,36884.5,49416.83
1.65177E+12,36884.5,37336.5,36750,37018.5,37018.5,12513.892
1.65177E+12,37018.5,37149,36751,36795.5,36795.5,4982.804
1.65177E+12,36795.5,36829.5,35850.5,36361.5,36361.5,20039.628
1.65178E+12,36361.5,36364.5,35511,36287,36287,21657.358
1.65178E+12,36287,36459.5,36098,36450,36450,4325.554
1.65178E+12,36450,36590,36309,36420.5,36420.5,3266.347
1.65179E+12,36420.5,36462,36173,36204,36204,2468.391
1.65179E+12,36204,36576,36204,36526,36526,3637.473
1.6518E+12,36526,36666,36265,36350.5,36350.5,3581.792
1.6518E+12,36350.5,36383.5,36121.5,36296.5,36296.5,2686.385
1.6518E+12,36296.5,36535.5,36296,36403.5,36403.5,2607.807
1.65181E+12,36403.5,36451,36351,36449.5,36449.5,1427.287
1.65181E+12,36449.5,36459.5,36227.5,36409.5,36409.5,1854.017
1.65181E+12,36409.5,36488,36360,36471,36471,1435.755
1.65182E+12,36471,36526,36368.5,36390,36390,1295.433
1.65182E+12,36390,36432.5,35800,36354.5,36354.5,10639.838
1.65182E+12,36354.5,36500,36143.5,36200.5,36200.5,5372.508
1.65183E+12,36200.5,36415.5,36156,36375.5,36375.5,2123.576
1.65183E+12,36375.5,36394.5,35755.5,35928.5,35928.5,6255.958
1.65183E+12,35928.5,36118,35553.5,35770.5,35770.5,8927.766
1.65184E+12,35770.5,36333,35668,35813.5,35813.5,11971.173
1.65184E+12,35813.5,36049.5,35200,35727.5,35727.5,22868.485
1.65185E+12,35727.5,36229.5,35607,36118,36118,16219.297
1.65185E+12,36118,36423,35910,35980,35980,8581.025
1.65185E+12,35980,36219,35895,36195.5,36195.5,5154.906
1.65186E+12,36195.5,36215.5,35810,35869,35869,4122.4
1.65186E+12,35869,36088.5,35825,35924,35924,3623.742
1.65186E+12,35924,36135.5,35825,35985,35985,3421.425
1.65187E+12,35985,36095,35858.5,36057,36057,1939.902
1.65187E+12,36057,36082.5,35881.5,35942,35942,1319.064
1.65187E+12,35942,36048,35863,35983.5,35983.5,2108.663
1.65188E+12,35983.5,36100,35979.5,35990.5,35990.5,1461.793
1.65188E+12,35990.5,36040.5,35920,35985,35985,1107.543
1.65189E+12,35985,36021,35904.5,36005,36005,905.808
1.65189E+12,36005,36010,35930,35939.5,35939.5,709.669
1.65189E+12,35939.5,35939.5,35711.5,35798,35798,3149.377
1.6519E+12,35798,35863.5,35720,35740,35740,1798.4
1.6519E+12,35740,35876.5,35719.5,35871,35871,1228.223
1.6519E+12,35871,35888,35776.5,35807.5,35807.5,953.87
1.65191E+12,35807.5,35938,35768,35893,35893,1326.874
1.65191E+12,35893,36049.5,35865,35996.5,35996.5,2031.843
1.65191E+12,35996.5,36023.5,35947,35960.5,35960.5,754.801
1.65192E+12,35960.5,36135,35938.5,36067,36067,1608.724
1.65192E+12,36067,36118,35990.5,36044.5,36044.5,972.187
1.65192E+12,36044.5,36045,35950,36018,36018,1173.061
1.65193E+12,36018,36028,35846,35894.5,35894.5,2143.884
1.65193E+12,35894.5,35978,35868,35952,35952,894.167
1.65194E+12,35952,36070,35922,35944,35944,1393.077
1.65194E+12,35944,35958.5,35871.5,35950,35950,960.266
1.65194E+12,35950,35951,35850.5,35875.5,35875.5,694.588
1.65195E+12,35875.5,35983.5,35864.5,35882.5,35882.5,1086.518
1.65195E+12,35882.5,35913.5,35846.5,35872,35872,1004.014
1.65195E+12,35872,35872,35739.5,35777,35777,2012.792
1.65196E+12,35777,35809.5,34933,34986.5,34986.5,11423.838
1.65196E+12,34986.5,35319,34744,35032.5,35032.5,10603.425
1.65196E+12,35032.5,35779,35009,35462,35462,9061.474
1.65197E+12,35462,35498.5,35060,35099.5,35099.5,4464.009
1.65197E+12,35099.5,35243.5,34566.5,34816.5,34816.5,8524.188
1.65198E+12,34816.5,34929,34287,34564,34564,16359.847
1.65198E+12,34564,34622,34155,34473.5,34473.5,8197.88
1.65198E+12,34473.5,34689.5,34387,34389.5,34389.5,4626.277
1.65199E+12,34389.5,34486,34331,34449.5,34449.5,2791.165
1.65199E+12,34449.5,34958.5,34449,34782,34782,5634.061
1.65199E+12,34782,34898,34574.5,34588,34588,3610.91
1.652E+12,34588,34735.5,34484,34666,34666,3559.662
1.652E+12,34666,34695,34527.5,34575,34575,1354.909
1.652E+12,34575,34818,34522,34735,34735,2120.611
1.65201E+12,34735,34863,34705,34776.5,34776.5,2250.59
1.65201E+12,34776.5,34839.5,34575,34621.5,34621.5,2747.696
1.65201E+12,34621.5,34673,34350,34358,34358,4760.823
1.65202E+12,34358,34588,34275,34448.5,34448.5,5355.084
1.65202E+12,34448.5,34600,34355.5,34366.5,34366.5,2901.239
1.65203E+12,34366.5,34535,34307.5,34382,34382,2853.804
1.65203E+12,34382,34382,33666,34074,34074,22917.043
1.65203E+12,34074,34631,33855.5,34509.5,34509.5,7689.739
1.65204E+12,34509.5,34773,34490,34581,34581,2665.335
1.65204E+12,34581,34631.5,34185,34221.5,34221.5,3770.523
1.65204E+12,34221.5,34480,34221.5,34464.5,34464.5,1782.106
1.65205E+12,34464.5,34479,34015.5,34278,34278,4565.101
1.65205E+12,34278,34287.5,33899.5,34032.5,34032.5,3973.412
1.65205E+12,34032.5,34240,33986,34149.5,34149.5,3105.747
1.65206E+12,34149.5,34258,34017,34042.5,34042.5,2497.56
1.65206E+12,34042.5,34063.5,33255,33505.5,33505.5,14334.262
1.65207E+12,33505.5,33826,33403,33559.5,33559.5,6694.92
1.65207E+12,33559.5,33836,33516.5,33643.5,33643.5,3570.831
1.65207E+12,33643.5,33739,33444,33519.5,33519.5,3058.777
1.65208E+12,33519.5,33607,33340,33572.5,33572.5,4573.897
1.65208E+12,33572.5,33749.5,33490.5,33517,33517,4520.118
1.65208E+12,33517,33747,33130.5,33659,33659,9832.033
1.65209E+12,33659,33780.5,33414,33506.5,33506.5,4384.33
1.65209E+12,33506.5,33548.5,32600.5,32800.5,32800.5,21798.699
1.65209E+12,32800.5,33169.5,32653,33102.5,33102.5,11967.856
1.6521E+12,33102.5,33136,32805,32850.5,32850.5,7532.521
1.6521E+12,32850.5,33450,32726,33036.5,33036.5,23120.611
1.6521E+12,33036.5,33060,32405,32460,32460,18266.239
1.65211E+12,32460,32664,32029.5,32343.5,32343.5,19223.674
1.65211E+12,32343.5,32597.5,31590,31691,31691,24022.748
1.65212E+12,31691,31900,30866.5,31248.5,31248.5,37473.168
1.65212E+12,31248.5,31445,30300.5,30769.5,30769.5,41108.885
1.65212E+12,30769.5,31125,30391,30932,30932,25216.321
1.65213E+12,30932,31900,30632.5,30949.5,30949.5,27537.114
1.65213E+12,30949.5,31524,30775,30845.5,30845.5,11380.156
1.65213E+12,30845.5,31336,30660,31091.5,31091.5,8521.454
1.65214E+12,31091.5,31219.5,30018,30063.5,30063.5,14878.404
1.65214E+12,30063.5,30982,29711,30779.5,30779.5,34216.501
1.65214E+12,30779.5,31499,30639.5,30874.5,30874.5,17980.057
1.65215E+12,30874.5,31385,30773.5,31037,31037,8332.661
1.65215E+12,31037,31173,30621.5,30650.5,30650.5,6258.485
1.65216E+12,30650.5,31342.5,30603,31214.5,31214.5,7000.671
1.65216E+12,31214.5,31985,31196,31819,31819,11532.539
1.65216E+12,31819,32665.5,31809,32063,32063,16060.577
1.65217E+12,32063,32206,31607,31607,31607,9158.558
1.65217E+12,31607,32020.5,31544,31749,31749,8572.84
1.65217E+12,31749,31930,31299,31389.5,31389.5,8841.114
1.65218E+12,31389.5,31574,31219.5,31312.5,31312.5,5724.252
1.65218E+12,31312.5,31832,31256,31619.5,31619.5,6567.993
1.65218E+12,31619.5,32310.5,31521,32154,32154,11365.672
1.65219E+12,32154,32385.5,31491.5,31806,31806,17655.479
1.65219E+12,31806,32222,30839.5,31078.5,31078.5,19289.301
1.65219E+12,31078.5,31533,30837.5,31310,31310,15720.466
1.6522E+12,31310,31436,30951,31210,31210,7235.852
1.6522E+12,31210,31795,31191.5,31672,31672,7729.229
1.65221E+12,31672,31789,31411.5,31602.5,31602.5,4960.17
1.65221E+12,31602.5,31699,31201,31321,31321,4326.531
1.65221E+12,31321,31348,30920,30997.5,30997.5,4702.084
1.65222E+12,30997.5,31149,30212,30223,30223,8885.722
1.65222E+12,30223,30941,30136.5,30775,30775,14340.403
1.65222E+12,30775,31254,30677,31015,31015,7816.113
1.65223E+12,31015,31344.5,30792,31036.5,31036.5,5309.931
1.65223E+12,31036.5,31086.5,30686,30763,30763,4122.12
1.65223E+12,30763,31534,30618.5,31463,31463,7787.089
1.65224E+12,31463,31692,31145,31190.5,31190.5,5115.968
1.65224E+12,31190.5,31391,31050,31202.5,31202.5,3989.773
1.65225E+12,31202.5,31947,31075,31437,31437,13462.524
1.65225E+12,31437,31515.5,30350,30495.5,30495.5,9236.434
1.65225E+12,30495.5,30821,30200,30616.5,30616.5,15500.291
1.65226E+12,30616.5,31395,30366,31384,31384,14726.127
1.65226E+12,31384,31766,31071,31725.5,31725.5,11237.801
1.65226E+12,31725.5,32230,31553.5,31822,31822,13196.032
1.65227E+12,31822,31891.5,31450.5,31515.5,31515.5,7723.46
1.65227E+12,31515.5,31771,29000,29294,29294,47173.804
1.65227E+12,29294,31908,29138,31211.5,31211.5,52363.909
1.65228E+12,31211.5,32060,30672.5,31808,31808,24696.809
1.65228E+12,31808,31835.5,30759.5,30967.5,30967.5,12790.234
1.65228E+12,30967.5,31130,30200,30332.5,30332.5,14532.016
1.65229E+12,30332.5,30376,29357,29911.5,29911.5,23184.435
1.65229E+12,29911.5,30250,29709.5,29903.5,29903.5,13295.085
1.6523E+12,29903.5,30032.5,29169.5,29364,29364,14724.814
1.6523E+12,29364,29648,28090,28455.5,28455.5,28278.832
1.6523E+12,28455.5,29327,27600,29087,29087,24893.628
1.65231E+12,29087,29323,28484.5,28830,28830,13639.449
1.65231E+12,28830,29107.5,28580,29067.5,29067.5,8300.355
1.65231E+12,29067.5,30233,28930.5,29784.5,29784.5,15171.093
1.65232E+12,29784.5,29977.5,29081,29197.5,29197.5,7540.846
1.65232E+12,29197.5,29441,28664.5,28787.5,28787.5,7620.026
1.65232E+12,28787.5,28969,28334,28384,28384,9721.807
1.65233E+12,28384,28449,26912,27749.5,27749.5,30255.413
1.65233E+12,27749.5,27845.5,26669.5,27080.5,27080.5,26730.952
1.65234E+12,27080.5,27953.5,26922.5,27057.5,27057.5,18767.72
1.65234E+12,27057.5,28561,26536,28079.5,28079.5,31318.735
1.65234E+12,28079.5,28230,27429.5,28060.5,28060.5,13903.751
1.65235E+12,28060.5,28471.5,27847,28032,28032,8486.518
1.65235E+12,28032,28976,27670,28572.5,28572.5,10668.622
1.65235E+12,28572.5,29266,28259,28469,28469,13653.248
1.65236E+12,28469,28745,27903.5,28490,28490,12763.808
1.65236E+12,28490,28874,27888.5,28199.5,28199.5,14590.243
1.65236E+12,28199.5,29662,27951.5,29564.5,29564.5,17693.72
1.65237E+12,29564.5,29811.5,29029,29029.5,29029.5,11703.473
1.65237E+12,29029.5,29955,28897.5,29684.5,29684.5,14883.124
1.65237E+12,29684.5,29756,28500,28624,28624,11111.11
1.65238E+12,28624,28781,28158.5,28333,28333,5902.867
1.65238E+12,28333,28875,28260,28617,28617,8014.657
1.65239E+12,28617,28965,28481.5,28600.5,28600.5,3075.91
1.65239E+12,28600.5,28621.5,28000,28420.5,28420.5,4849.828
1.65239E+12,28420.5,28834.5,28329.5,28809.5,28809.5,6151.547
1.6524E+12,28809.5,29276,28809,29003,29003,5429.689
1.6524E+12,29003,29575,28736,29521.5,29521.5,6545.966
1.6524E+12,29521.5,29715,29242.5,29495.5,29495.5,5098.867
1.65241E+12,29495.5,30200,29396.5,30108,30108,8980.065
1.65241E+12,30108,30813,29982,30547,30547,10358.813
1.65241E+12,30547,30590,30238,30446.5,30446.5,3664.099
1.65242E+12,30446.5,31049,30403,30508,30508,7108.791
1.65242E+12,30508,30674.5,30300,30369.5,30369.5,3659.905
1.65243E+12,30369.5,30486,30155.5,30162.5,30162.5,3763.068
1.65243E+12,30162.5,30431.5,30162.5,30323,30323,3628.625
1.65243E+12,30323,30749,30314.5,30429.5,30429.5,5536.543
1.65244E+12,30429.5,30537,30140.5,30456.5,30456.5,3690.5
1.65244E+12,30456.5,30743.5,30230,30639.5,30639.5,5314.139
1.65244E+12,30639.5,30845.5,30433.5,30692.5,30692.5,5210.041
1.65245E+12,30692.5,30874,30326,30731,30731,7324.063
1.65245E+12,30731,31000,30600,30680,30680,6481.447
1.65245E+12,30680,30707.5,30185.5,30327,30327,5520.256
1.65246E+12,30327,30512,29700,29916,29916,9461.116
1.65246E+12,29916,30303.5,29547.5,29585,29585,7464.823
1.65246E+12,29585,30269,29351,30119.5,30119.5,10975.298
1.65247E+12,30119.5,30200,29930,30060.5,30060.5,3467.245
1.65247E+12,30060.5,30098.5,29739.5,29775,29775,3702.097
1.65248E+12,29775,30070,29686,30016.5,30016.5,1763.718
1.65248E+12,30016.5,30126.5,29775.5,29785.5,29785.5,2407.852
1.65248E+12,29785.5,29821,29181,29268.5,29268.5,6333.483
1.65249E+12,29268.5,29616.5,29200,29487.5,29487.5,4414.406
1.65249E+12,29487.5,29788.5,29338.5,29685.5,29685.5,3791.084
1.65249E+12,29685.5,29771,29491.5,29500.5,29500.5,2451.591
1.6525E+12,29500.5,29677,29455,29566.5,29566.5,2275.337
1.6525E+12,29566.5,29584,29200,29346.5,29346.5,3917.181
1.6525E+12,29346.5,29519,29269,29433,29433,2821.767
1.65251E+12,29433,29600,29372,29492.5,29492.5,1954.606
1.65251E+12,29492.5,29555.5,29377,29410,29410,1333.867
1.65252E+12,29410,29580,29349,29517,29517,2261.977
1.65252E+12,29517,29570,29361.5,29477.5,29477.5,2506.987
1.65252E+12,29477.5,29480,29235.5,29305.5,29305.5,2654.273
1.65253E+12,29305.5,29350,28809,29059.5,29059.5,9035.889
1.65253E+12,29059.5,29245.5,28933,29079,29079,3356.247
1.65253E+12,29079,29141,28762.5,28821,28821,4979.187
1.65254E+12,28821,28975,28630.5,28920,28920,5282.828
1.65254E+12,28920,29082,28755,28812,28812,3589.547
1.65254E+12,28812,29655,28597.5,29329.5,29329.5,10901.487
1.65255E+12,29329.5,29600,29222.5,29584.5,29584.5,5764.058
1.65255E+12,29584.5,29915,29450,29508.5,29508.5,7860.843
1.65255E+12,29508.5,29635,29265,29321.5,29321.5,4050.341
1.65256E+12,29321.5,29647.5,29257.5,29362.5,29362.5,3644.095
1.65256E+12,29362.5,29851.5,29352,29679,29679,3111.077
1.65257E+12,29679,30321,29554,30221.5,30221.5,6021.862
1.65257E+12,30221.5,30298,29882,30071,30071,4309.301
1.65257E+12,30071,30250,29917,29951.5,29951.5,2914.864
1.65258E+12,29951.5,29989.5,29802.5,29928.5,29928.5,2459.119
1.65258E+12,29928.5,30071,29730,29829.5,29829.5,3327.64
1.65258E+12,29829.5,29874,29530,29716.5,29716.5,2755.857
1.65259E+12,29716.5,29776,29409,29598.5,29598.5,2551.338
1.65259E+12,29598.5,29828,29478,29780,29780,2880.519
1.65259E+12,29780,29980,29698,29945,29945,2591.789
1.6526E+12,29945,30029,29769,29809.5,29809.5,3011.411
1.6526E+12,29809.5,29834.5,29500,29571.5,29571.5,2758.827
1.65261E+12,29571.5,29784.5,29517,29744.5,29744.5,2200.342
1.65261E+12,29744.5,29932,29545.5,29928.5,29928.5,3300.519
1.65261E+12,29928.5,30308,29750,30230.5,30230.5,6869.485
1.65262E+12,30230.5,30550,30170,30289.5,30289.5,8392.435
1.65262E+12,30289.5,30389.5,30083,30166,30166,4335.474
1.65262E+12,30166,30200,29761,29961.5,29961.5,5129.057
1.65263E+12,29961.5,30173,29830,30003,30003,4463.983
1.65263E+12,30003,30291.5,29950,30192.5,30192.5,3937.218
1.65263E+12,30192.5,30288,29935.5,29972,29972,2930.068
1.65264E+12,29972,30401,29900,30293,30293,4031.227
1.65264E+12,30293,30510,30177,30446.5,30446.5,3232.833
1.65264E+12,30446.5,31226.5,30340,31049.5,31049.5,14577.549
1.65265E+12,31049.5,31222,30833.5,31061.5,31061.5,4094.719
1.65265E+12,31061.5,31518,31060,31077.5,31077.5,7761.759
1.65266E+12,31077.5,31380,31036,31315.5,31315.5,3163.649
1.65266E+12,31315.5,31315.5,31038,31099,31099,3407.454
1.65266E+12,31099,31150,30673,30756.5,30756.5,5127.29
1.65267E+12,30756.5,30766,30376,30490,30490,5708.502
1.65267E+12,30490,30506.5,30210,30313,30313,4057.111
1.65267E+12,30313,30440,30099,30322.5,30322.5,4709.094
1.65268E+12,30322.5,30454,30223,30280.5,30280.5,2493.91
1.65268E+12,30280.5,30283.5,29336,29555,29555,17094.213
1.65268E+12,29555,29732,29216,29569,29569,6347.704
1.65269E+12,29569,29874,29555,29765.5,29765.5,4291.089
1.65269E+12,29765.5,29765.5,29438.5,29575,29575,4603.597
1.6527E+12,29575,30185,29380,30154,30154,8319.378
1.6527E+12,30154,30176,29894,29931,29931,4565.338
1.6527E+12,29931,30310.5,29564.5,29877,29877,13416.596
1.65271E+12,29877,30076,29405,29498.5,29498.5,13216.318
1.65271E+12,29498.5,29824,29435,29470,29470,6990.13
1.65271E+12,29470,29724,29286,29649.5,29649.5,7596.298
1.65272E+12,29649.5,29725.5,29050,29309,29309,11540.777
1.65272E+12,29309,29830.5,29232.5,29707.5,29707.5,5789.095
1.65272E+12,29707.5,29998.5,29652.5,29901,29901,4485.36
1.65273E+12,29901,29974.5,29527,29572,29572,3915.678
1.65273E+12,29572,29946,29536,29942,29942,2494.399
1.65273E+12,29942,30250,29902,30159.5,30159.5,4822.432
1.65274E+12,30159.5,30219.5,29965.5,30000,30000,3247.573
1.65274E+12,30000,30106.5,29812,29854,29854,2929.905
1.65275E+12,29854,30205.5,29784,30131.5,30131.5,3423.575
1.65275E+12,30131.5,30155,29759.5,29977,29977,3801.695
1.65275E+12,29977,30121,29872.5,30039.5,30039.5,2451.27
1.65276E+12,30039.5,30530,29999,30333.5,30333.5,6794.439
1.65276E+12,30333.5,30445,30219.5,30366.5,30366.5,3176.222
1.65276E+12,30366.5,30499,30255,30434,30434,2488.703
1.65277E+12,30434,30514,30338,30499,30499,2675.992
1.65277E+12,30499,30555,30324,30377.5,30377.5,3292.777
1.65277E+12,30377.5,30785,30365,30563,30563,5639.694
1.65278E+12,30563,30718.5,30551.5,30625.5,30625.5,2651.07
1.65278E+12,30625.5,30632.5,30417,30433.5,30433.5,3003.97
1.65279E+12,30433.5,30506.5,30252.5,30308.5,30308.5,4516.377
1.65279E+12,30308.5,30627,30278,30575.5,30575.5,5119.546
1.65279E+12,30575.5,30741,30327.5,30500.5,30500.5,6695.74
1.6528E+12,30500.5,30541,29898,30060,30060,10842.532
1.6528E+12,30060,30233,29948,30140,30140,6414.137
1.6528E+12,30140,30204,29835,30121.5,30121.5,6275.744
1.65281E+12,30121.5,30248.5,30055,30062,30062,3370.042
1.65281E+12,30062,30234.5,29400,29830.5,29830.5,15303.903
1.65281E+12,29830.5,30326.5,29795,30071,30071,8302.956
1.65282E+12,30071,30199,30025,30089.5,30089.5,2521.314
1.65282E+12,30089.5,30650,30052.5,30531,30531,4089.763
1.65282E+12,30531,30575,30230.5,30335,30335,3498.798
1.65283E+12,30335,30550,30335,30424.5,30424.5,3578.514
1.65283E+12,30424.5,30692.5,30401.5,30490,30490,3601.475
1.65284E+12,30490,30503,30050,30115,30115,4564.029
1.65284E+12,30115,30212.5,30074,30208,30208,2661.158
1.65284E+12,30208,30208.5,29717,29821,29821,7640.758
1.65285E+12,29821,29922,29740,29810,29810,3882.044
1.65285E+12,29810,30040,29768.5,30018,30018,4157.767
1.65285E+12,30018,30070,29720,29722.5,29722.5,3975.092
1.65286E+12,29722.5,29906,29658,29895.5,29895.5,3308.946
1.65286E+12,29895.5,29936.5,29712.5,29858.5,29858.5,3202.05
1.65286E+12,29858.5,29997,29725,29940,29940,2834.53
1.65287E+12,29940,30020,29875,29932.5,29932.5,2360.081
1.65287E+12,29932.5,29947.5,29725,29811.5,29811.5,3100.263
1.65288E+12,29811.5,29880,29489.5,29521.5,29521.5,5907.904
1.65288E+12,29521.5,29677.5,29257.5,29320,29320,11409.07
1.65288E+12,29320,29481.5,29036,29214,29214,8763.568
1.65289E+12,29214,29215,28833,28964.5,28964.5,8818.763
1.65289E+12,28964.5,29252.5,28715,29213.5,29213.5,13091.21
1.65289E+12,29213.5,29215,28890,28977,28977,5515.005
1.6529E+12,28977,29272.5,28850,29193,29193,5475.059
1.6529E+12,29193,29536.5,29153,29257.5,29257.5,8434.194
1.6529E+12,29257.5,29268.5,28940,29216,29216,3939.424
1.65291E+12,29216,29344,29062,29187.5,29187.5,2598.707
1.65291E+12,29187.5,29403,28885,28965.5,28965.5,4278.94
1.65291E+12,28965.5,29090,28633,28694,28694,5204.086
1.65292E+12,28694,29046.5,28686,28892.5,28892.5,4540.115
1.65292E+12,28892.5,29024.5,28706.5,28755,28755,2676.382
1.65293E+12,28755,29322,28676,29158.5,29158.5,7828.992
1.65293E+12,29158.5,29300,29074.5,29167,29167,4024.744
1.65293E+12,29167,29272.5,29057.5,29073,29073,2936.837
1.65294E+12,29073,29191.5,29011.5,29051,29051,2504.277
1.65294E+12,29051,29424,29051,29294,29294,4748.92
1.65294E+12,29294,29330,29067.5,29185,29185,3563.669
1.65295E+12,29185,29252.5,28952,28955,28955,3982.04
1.65295E+12,28955,29040,28835,28988,28988,5094.852
1.65295E+12,28988,29250,28919,29194,29194,4722.919
1.65296E+12,29194,29506,29110,29471,29471,6427.025
1.65296E+12,29471,29634,29343.5,29472.5,29472.5,7670.126
1.65297E+12,29472.5,29750,29320,29494,29494,11581.489
1.65297E+12,29494,29879,29484,29830,29830,10409.123
1.65297E+12,29830,30551,29766.5,30378,30378,17453.65
1.65298E+12,30378,30432.5,30075,30135,30135,7908.704
1.65298E+12,30135,30250,29947,30172,30172,5875.113
1.65298E+12,30172,30361.5,30122.5,30211,30211,4630.258
1.65299E+12,30211,30304,29962,29963.5,29963.5,2999.055
1.65299E+12,29963.5,30269,29935,30269,30269,2080.578
1.65299E+12,30269,30475,30193.5,30266,30266,3474.425
1.653E+12,30266,30266,30110,30173.5,30173.5,1842.423
1.653E+12,30173.5,30420,30152.5,30310,30310,2729.881
1.653E+12,30310,30350,30131,30248,30248,2962.018
1.65301E+12,30248,30767,30123,30477,30477,8852.753
1.65301E+12,30477,30507.5,30222,30317.5,30317.5,3593.223
1.65302E+12,30317.5,30335,30113,30170,30170,3066.064
1.65302E+12,30170,30228,29983,30084,30084,3705.386
1.65302E+12,30084,30185.5,30020,30180.5,30180.5,2468.824
